parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
101,17Networks_LH_SalVentAttnB_PFCl_1,LH,SalVentAttnB,PFCl,Salience / ventral attention,-38.2,49.1,11.0,0.052491831177357826,1.8284181734310085,0.07596323855627996,0.39260377430465737,False
102,17Networks_LH_SalVentAttnB_PFCl_2,LH,SalVentAttnB,PFCl,Salience / ventral attention,-28.9,43.3,29.5,0.029737484662954033,0.849761749843187,0.4011100531938412,0.7581067303379594,False
103,17Networks_LH_SalVentAttnB_PFCl_3,LH,SalVentAttnB,PFCl,Salience / ventral attention,-35.9,32.0,38.5,0.06979980109385203,2.0856910814259892,0.04417806936791081,0.3464946617091044,False
104,17Networks_LH_SalVentAttnB_Ins_1,LH,SalVentAttnB,Ins,Salience / ventral attention,-33.4,16.5,-8.3,0.08491666540532612,2.7663617018939908,0.008891500635607124,0.1778300127121425,False
105,17Networks_LH_SalVentAttnB_Ins_2,LH,SalVentAttnB,Ins,Salience / ventral attention,-32.9,24.6,-0.8,0.01614191908572185,0.39010705487341785,0.6998758781043688,0.921191625267987,False
106,17Networks_LH_SalVentAttnB_Ins_3,LH,SalVentAttnB,Ins,Salience / ventral attention,-43.3,11.9,2.3,0.016935345058548684,0.3892111968842375,0.7001056352036701,0.921191625267987,False
107,17Networks_LH_SalVentAttnB_OFC_1,LH,SalVentAttnB,OFC,Salience / ventral attention,-27.1,49.3,-13.7,0.021270306641562514,0.3291670290373932,0.7442547592838311,0.9420946320048496,False
108,17Networks_LH_SalVentAttnB_PFCmp_1,LH,SalVentAttnB,PFCmp,Salience / ventral attention,-6.0,21.8,31.1,0.07084091576797269,1.8746734662261222,0.06897462960655427,0.39260377430465737,False
109,17Networks_LH_LimbicB_OFC_1,LH,LimbicB,OFC,Limbic,-12.4,24.3,-20.5,0.11653377467999036,3.3903063571770975,0.0019321577495535135,0.08764219559499738,False
110,17Networks_LH_LimbicB_OFC_2,LH,LimbicB,OFC,Limbic,-23.6,22.4,-19.7,0.0002251686703062944,0.00018899876753603544,0.9998502481746779,0.9998502481746779,False
111,17Networks_LH_LimbicB_OFC_3,LH,LimbicB,OFC,Limbic,-10.6,47.3,-21.3,0.06717139190339047,1.5668290229867317,0.12689869804640624,0.4584500757560207,False
112,17Networks_LH_LimbicB_OFC_4,LH,LimbicB,OFC,Limbic,-3.9,23.3,-18.9,-0.035779452143310034,-0.8209057614512397,0.4193073045390158,0.7658580904822206,False
113,17Networks_LH_LimbicB_OFC_5,LH,LimbicB,OFC,Limbic,-15.4,64.3,-8.5,0.05693306020137526,0.8798266446279346,0.3848802670046704,0.7437299845500877,False
114,17Networks_LH_LimbicA_TempPole_1,LH,LimbicA,TempPole,Limbic,-37.4,-5.5,-42.3,-0.01787437290664999,-0.4820229744731858,0.6339578886378305,0.9033174536611874,False
115,17Networks_LH_LimbicA_TempPole_2,LH,LimbicA,TempPole,Limbic,-25.1,5.8,-38.3,-0.12762135313421652,-2.0634791668672006,0.050007306490690684,0.35719504636207633,False
116,17Networks_LH_LimbicA_TempPole_3,LH,LimbicA,TempPole,Limbic,-25.6,-9.0,-32.6,0.041527806546250504,1.2366227830429264,0.2253171522641552,0.6008457393710804,False
117,17Networks_LH_LimbicA_TempPole_4,LH,LimbicA,TempPole,Limbic,-53.8,-21.4,-31.4,-0.03540996274813259,-0.6655363669051934,0.5099685577112966,0.8094739011290422,False
118,17Networks_LH_LimbicA_TempPole_5,LH,LimbicA,TempPole,Limbic,-40.1,-21.8,-26.6,-0.012120688901661777,-0.3317035731509449,0.7420526539322359,0.9420946320048496,False
119,17Networks_LH_LimbicA_TempPole_6,LH,LimbicA,TempPole,Limbic,-31.5,11.5,-29.4,-0.015353622092946162,-0.6741589702181163,0.5046209445893799,0.8094739011290422,False
120,17Networks_LH_LimbicA_TempPole_7,LH,LimbicA,TempPole,Limbic,-44.2,5.3,-16.2,0.04505726332546675,1.709999253712421,0.0960243342087113,0.4018177166890552,False
121,17Networks_LH_ContA_Temp_1,LH,ContA,Temp,Frontoparietal control,-55.1,-61.7,-0.7,0.015810630366251077,0.45608612171248386,0.6510735978153473,0.904268885854649,False
122,17Networks_LH_ContA_IPS_1,LH,ContA,IPS,Frontoparietal control,-28.8,-74.2,42.3,0.07152046366889718,2.0629549879620654,0.046412760349765075,0.348066857165076,False
123,17Networks_LH_ContA_IPS_2,LH,ContA,IPS,Frontoparietal control,-58.3,-41.6,45.6,-0.007551030960708832,-0.21012282948599673,0.8347617789580006,0.9705257342996342,False
124,17Networks_LH_ContA_IPS_3,LH,ContA,IPS,Frontoparietal control,-34.4,-62.1,47.9,0.05469308892130287,1.581871615276843,0.12242641588629179,0.45375787883671354,False
