parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
286,17Networks_RH_SalVentAttnA_ParOper_2,RH,SalVentAttnA,ParOper,Salience / ventral attention,60.4,-21.9,22.5,0.14084679762814242,7.189773436400572,1.0829938249037065e-06,5.699967499493193e-06,True
287,17Networks_RH_SalVentAttnA_ParOper_3,RH,SalVentAttnA,ParOper,Salience / ventral attention,62.6,-25.8,38.0,0.14107507891263843,6.363311025605674,5.401672867301998e-06,1.966818816469669e-05,True
288,17Networks_RH_SalVentAttnA_PrC_1,RH,SalVentAttnA,PrC,Salience / ventral attention,51.0,3.4,40.8,0.14889564336496006,3.456747594962181,0.002814307973763829,0.004232042065810269,True
289,17Networks_RH_SalVentAttnA_Ins_1,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,5.0,-15.5,0.11644814146292344,4.841734911264392,0.0001309223932168136,0.0002800478999290131,True
290,17Networks_RH_SalVentAttnA_Ins_2,RH,SalVentAttnA,Ins,Salience / ventral attention,40.5,8.7,-2.8,0.1218908225490947,3.4677224260932524,0.0027466163940111465,0.00414583606643192,True
291,17Networks_RH_SalVentAttnA_Ins_3,RH,SalVentAttnA,Ins,Salience / ventral attention,40.2,-10.6,-4.2,0.10145368075591508,4.2840743269963255,0.00044659286830540284,0.0008270238301951905,True
292,17Networks_RH_SalVentAttnA_Ins_4,RH,SalVentAttnA,Ins,Salience / ventral attention,39.2,-1.5,5.5,0.07846423551500782,3.547413640997759,0.0023011298062499577,0.0035538684266408615,True
293,17Networks_RH_SalVentAttnA_FrOper_1,RH,SalVentAttnA,FrOper,Salience / ventral attention,38.4,7.0,10.5,0.13391976609460476,4.657938725145053,0.00019569085945861654,0.0003933484612233498,True
294,17Networks_RH_SalVentAttnA_FrOper_2,RH,SalVentAttnA,FrOper,Salience / ventral attention,49.5,4.9,3.6,0.15417876872426906,3.529469919016622,0.0023947371931142894,0.00365608731773174,True
295,17Networks_RH_SalVentAttnA_FrOper_3,RH,SalVentAttnA,FrOper,Salience / ventral attention,53.8,11.9,11.7,0.13188906809327586,3.74094636896928,0.0014958127727540504,0.0024029120847454625,True
296,17Networks_RH_SalVentAttnA_FrMed_1,RH,SalVentAttnA,FrMed,Salience / ventral attention,7.6,2.3,43.2,0.097582686254291,3.4339253779825722,0.002960397771493884,0.004402078470622875,True
297,17Networks_RH_SalVentAttnA_ParMed_1,RH,SalVentAttnA,ParMed,Salience / ventral attention,11.1,-17.0,41.3,0.09967799279751485,4.9014422371475375,0.00011496894555913197,0.00024993249034593906,True
298,17Networks_RH_SalVentAttnA_ParMed_2,RH,SalVentAttnA,ParMed,Salience / ventral attention,11.4,-33.5,42.5,0.1866378392004119,7.8131974619629165,3.425413300926537e-07,2.403798807667745e-06,True
299,17Networks_RH_SalVentAttnA_FrMed_2,RH,SalVentAttnA,FrMed,Salience / ventral attention,5.7,10.6,57.5,0.10685325123879856,3.023200669058249,0.007307018718617964,0.009914838602967229,True
300,17Networks_RH_SalVentAttnA_ParMed_3,RH,SalVentAttnA,ParMed,Salience / ventral attention,10.2,-43.2,53.4,0.15620758852617292,6.519157360903145,3.961456045759904e-06,1.54812798352642e-05,True
301,17Networks_RH_SalVentAttnA_ParMed_4,RH,SalVentAttnA,ParMed,Salience / ventral attention,10.6,-32.3,50.6,0.12203043566023743,4.730427456756417,0.00016694786918121132,0.0003442224106829099,True
302,17Networks_RH_SalVentAttnA_FrMed_3,RH,SalVentAttnA,FrMed,Salience / ventral attention,6.8,-1.6,66.6,0.123286571996495,2.8675087887413073,0.01023841934293377,0.013471604398597067,True
303,17Networks_RH_SalVentAttnA_FrMed_4,RH,SalVentAttnA,FrMed,Salience / ventral attention,16.2,6.6,69.3,0.11537420583954834,4.9137054282670904,0.00011194566840067607,0.00024603443604544195,True
304,17Networks_RH_SalVentAttnB_IPL_1,RH,SalVentAttnB,IPL,Salience / ventral attention,62.1,-37.4,37.0,0.18670234016485154,7.776348877013306,3.661290488812626e-07,2.4408603258750843e-06,True
305,17Networks_RH_SalVentAttnB_PFClv_1,RH,SalVentAttnB,PFClv,Salience / ventral attention,49.0,39.9,5.0,0.12775100858115512,4.3835741609200936,0.0003582477688961865,0.0006727657631853268,True
306,17Networks_RH_SalVentAttnB_PFCl_1,RH,SalVentAttnB,PFCl,Salience / ventral attention,41.7,45.9,14.3,0.18687657139169533,8.867724926656766,5.487369108296604e-08,5.62807088030421e-07,True
307,17Networks_RH_SalVentAttnB_PFCl_2,RH,SalVentAttnB,PFCl,Salience / ventral attention,25.3,54.1,24.8,0.12185413392203501,4.477454166188562,0.00029112666239520884,0.0005625635988313214,True
308,17Networks_RH_SalVentAttnB_PFCl_3,RH,SalVentAttnB,PFCl,Salience / ventral attention,32.4,44.7,28.4,0.16725994628478658,5.323632809791708,4.633246192699086e-05,0.00011511170665090896,True
309,17Networks_RH_SalVentAttnB_Ins_1,RH,SalVentAttnB,Ins,Salience / ventral attention,33.9,21.1,-7.7,0.1058773527626646,3.8816696550000516,0.0010931715074542503,0.0018393531276717106,True
310,17Networks_RH_SalVentAttnB_Ins_2,RH,SalVentAttnB,Ins,Salience / ventral attention,37.2,22.6,4.7,0.12428376695122487,3.625580841110984,0.0019339364138849235,0.003021775646695193,True
311,17Networks_RH_SalVentAttnB_PFCmp_1,RH,SalVentAttnB,PFCmp,Salience / ventral attention,7.5,34.9,25.2,0.14624672024075178,5.118457085648393,7.189593064378045e-05,0.00016719983870646618,True
312,17Networks_RH_SalVentAttnB_PFCmp_2,RH,SalVentAttnB,PFCmp,Salience / ventral attention,7.3,18.6,35.5,0.13811058966417417,4.990583392330511,9.475334720682062e-05,0.0002122142291877554,True
313,17Networks_RH_LimbicB_OFC_1,RH,LimbicB,OFC,Limbic,13.2,23.3,-20.5,0.013246559248416763,0.5112665988122558,0.615378677361452,0.6200288940669542,False
314,17Networks_RH_LimbicB_OFC_2,RH,LimbicB,OFC,Limbic,23.1,22.3,-20.3,0.11823714484555282,3.8214020833908244,0.0012503123977754462,0.002050956978011721,True
315,17Networks_RH_LimbicB_OFC_3,RH,LimbicB,OFC,Limbic,7.8,46.8,-23.3,0.057400216545144184,1.502453340118583,0.15032098918876946,0.16339237955301028,False
316,17Networks_RH_LimbicB_OFC_4,RH,LimbicB,OFC,Limbic,20.0,43.0,-18.2,0.006806771078158596,0.42782316148500205,0.6738546921406693,0.6755435510182148,False
317,17Networks_RH_LimbicB_OFC_5,RH,LimbicB,OFC,Limbic,4.8,21.8,-20.6,0.03496436379514828,1.3222021535790605,0.2026573003347853,0.21616778702377099,False
318,17Networks_RH_LimbicB_OFC_6,RH,LimbicB,OFC,Limbic,9.4,62.6,-14.4,0.08800040247818129,2.6931949795900243,0.0148648781187231,0.01918048789512658,True
319,17Networks_RH_LimbicA_TempPole_1,RH,LimbicA,TempPole,Limbic,27.8,-1.3,-40.1,0.06215851838951699,2.175095200542213,0.04319587952405115,0.05100350053276712,False
320,17Networks_RH_LimbicA_TempPole_2,RH,LimbicA,TempPole,Limbic,48.8,-6.5,-39.2,0.08507265849242313,3.8657803598522023,0.0011325742553993242,0.0018876237589988737,True
321,17Networks_RH_LimbicA_TempPole_3,RH,LimbicA,TempPole,Limbic,36.7,16.6,-37.0,0.16223762000136568,7.077825570723504,1.3390728251957453e-06,6.5320625619304646e-06,True
322,17Networks_RH_LimbicA_TempPole_4,RH,LimbicA,TempPole,Limbic,39.4,-14.8,-31.2,0.2036267924878484,3.821125335835196,0.00125108375658715,0.002050956978011721,True
323,17Networks_RH_LimbicA_TempPole_5,RH,LimbicA,TempPole,Limbic,28.6,11.8,-30.4,0.10165548691193062,6.643876705727423,3.0981512446134094e-06,1.2517782806518828e-05,True
324,17Networks_RH_LimbicA_TempPole_6,RH,LimbicA,TempPole,Limbic,50.0,-27.7,-25.9,0.20284612529032664,3.9810437664568123,0.0008760482090860743,0.0015104279467001282,True
325,17Networks_RH_ContA_IPS_1,RH,ContA,IPS,Frontoparietal control,35.1,-70.7,46.7,0.1763912772931553,5.87034211757355,1.471349170016028e-05,4.411874753324336e-05,True
326,17Networks_RH_ContA_IPS_2,RH,ContA,IPS,Frontoparietal control,53.9,-33.2,51.2,0.13828621875120645,5.242638211745812,5.507783028540948e-05,0.0001327176633383361,True
327,17Networks_RH_ContA_IPS_3,RH,ContA,IPS,Frontoparietal control,46.8,-44.1,46.7,0.2060763366517101,9.452697806662249,2.1084056366215297e-08,2.720523402092296e-07,True
328,17Networks_RH_ContA_IPS_4,RH,ContA,IPS,Frontoparietal control,36.4,-44.8,45.2,0.20163008577609853,8.805274993338703,6.092128427967619e-08,5.802027074254875e-07,True
329,17Networks_RH_ContA_PFCd_1,RH,ContA,PFCd,Frontoparietal control,24.3,9.9,57.9,0.16105802316589263,6.841731519642607,2.106818395974651e-06,9.061584498815703e-06,True
330,17Networks_RH_ContA_PFCl_1,RH,ContA,PFCl,Frontoparietal control,49.1,30.3,18.3,0.1555352713955163,5.76729554785257,1.82139626444543e-05,5.203989326986943e-05,True
331,17Networks_RH_ContA_PFCl_2,RH,ContA,PFCl,Frontoparietal control,48.3,18.1,23.6,0.23070269868508422,6.748013771269167,2.527363358318031e-06,1.0754737694970343e-05,True
332,17Networks_RH_ContA_PFCl_3,RH,ContA,PFCl,Frontoparietal control,47.3,28.9,28.0,0.13413279476476148,6.647713368248906,3.0749151695931296e-06,1.2517782806518828e-05,True
333,17Networks_RH_ContA_PFCl_4,RH,ContA,PFCl,Frontoparietal control,49.0,8.2,24.7,0.09939480627446626,3.854525309756764,0.0011613416114990731,0.001919572911568716,True
334,17Networks_RH_ContA_PFCl_5,RH,ContA,PFCl,Frontoparietal control,39.3,10.7,33.8,0.1515200819476807,5.33396991085816,4.532359918717147e-05,0.00011330899796792868,True
335,17Networks_RH_ContA_Cingm_1,RH,ContA,Cingm,Frontoparietal control,4.8,1.4,30.3,0.07474645574800334,3.4340932071392576,0.0029592965806400128,0.004402078470622875,True
336,17Networks_RH_ContB_Temp_1,RH,ContB,Temp,Frontoparietal control,61.7,-28.7,-19.8,0.027203100540670603,0.968341105409423,0.3457062537428175,0.3573191253155736,False
337,17Networks_RH_ContB_Temp_2,RH,ContB,Temp,Frontoparietal control,63.3,-42.2,-10.6,0.07692456811678446,3.7300386343131007,0.001532605991315135,0.002452169586104216,True
338,17Networks_RH_ContB_IPL_1,RH,ContB,IPL,Frontoparietal control,56.1,-45.4,32.3,0.1593796505328109,4.965866207076957,9.99653420278098e-05,0.0002209178829343863,True
339,17Networks_RH_ContB_IPL_2,RH,ContB,IPL,Frontoparietal control,54.6,-52.8,44.5,0.14779027809708606,6.6361000684660265,3.14580834809582e-06,1.258323339238328e-05,True
340,17Networks_RH_ContB_IPL_3,RH,ContB,IPL,Frontoparietal control,55.6,-40.9,47.4,0.19109047623399103,9.0280229502031,4.2049737259198966e-08,4.805684258194167e-07,True
341,17Networks_RH_ContB_IPL_4,RH,ContB,IPL,Frontoparietal control,40.9,-55.1,48.6,0.20320166958805266,8.443313043360753,1.127389411976013e-07,9.803386191095764e-07,True
342,17Networks_RH_ContB_PFCld_1,RH,ContB,PFCld,Frontoparietal control,39.0,33.4,38.0,0.15714949613551485,7.425712998747956,6.962491994702066e-07,4.162457873462631e-06,True
343,17Networks_RH_ContB_PFCld_2,RH,ContB,PFCld,Frontoparietal control,44.6,18.9,43.5,0.15881393396632232,6.2788103953710275,6.399395012953593e-06,2.2652725709570243e-05,True
344,17Networks_RH_ContB_PFCld_3,RH,ContB,PFCld,Frontoparietal control,43.2,6.0,50.4,0.13910190843950998,4.159852975332039,0.0005884425602666562,0.0010650544077224547,True
345,17Networks_RH_ContB_PFCld_4,RH,ContB,PFCld,Frontoparietal control,34.4,15.6,55.5,0.13835108948515176,6.514305423156038,3.999689044689994e-06,1.54812798352642e-05,True
346,17Networks_RH_ContB_PFClv_1,RH,ContB,PFClv,Frontoparietal control,35.1,37.7,-13.7,0.04853954413259773,2.927628186019654,0.008991940142256736,0.011949422115955797,True
347,17Networks_RH_ContB_PFClv_2,RH,ContB,PFClv,Frontoparietal control,27.9,54.8,-13.5,0.1282676032495779,3.0528733073473173,0.006849380951689678,0.009382713632451613,True
348,17Networks_RH_ContB_PFClv_3,RH,ContB,PFClv,Frontoparietal control,42.3,51.0,-6.3,0.02182742922556376,1.3457303137461096,0.19509666515175028,0.2092189438624668,False
349,17Networks_RH_ContB_PFClv_4,RH,ContB,PFClv,Frontoparietal control,27.5,59.2,2.8,0.08946074224845878,3.3137400583678343,0.0038623402333056956,0.00557738661849198,True
350,17Networks_RH_ContB_PFCmp_1,RH,ContB,PFCmp,Frontoparietal control,4.8,28.3,48.1,0.08745947547286138,4.1426763611437005,0.0006113482358043443,0.0010965887637746088,True
351,17Networks_RH_ContC_pCun_1,RH,ContC,pCun,Frontoparietal control,16.5,-63.4,27.5,0.14630898775676204,7.1678308620938775,1.1288478630225141e-06,5.837932145498254e-06,True
352,17Networks_RH_ContC_pCun_2,RH,ContC,pCun,Frontoparietal control,13.1,-71.5,39.0,0.21045445045093758,7.546806312130714,5.566202069638149e-07,3.591098109443967e-06,True
353,17Networks_RH_ContC_pCun_3,RH,ContC,pCun,Frontoparietal control,5.7,-64.0,43.6,0.17318321129489922,6.062176559538816,9.924957915282822e-06,3.227628590335877e-05,True
354,17Networks_RH_ContC_pCun_4,RH,ContC,pCun,Frontoparietal control,7.2,-49.6,44.4,0.19081094449111205,8.196622660509528,1.7312885351633107e-07,1.3850308281306486e-06,True
355,17Networks_RH_ContC_pCun_5,RH,ContC,pCun,Frontoparietal control,8.5,-71.0,52.4,0.1545943109983011,5.798578300949279,1.7068873123835923e-05,4.9119059349168126e-05,True
356,17Networks_RH_ContC_Cingp_1,RH,ContC,Cingp,Frontoparietal control,7.3,-43.7,19.8,0.14272726114595233,7.336779577841767,8.21675235078583e-07,4.763334696107728e-06,True
357,17Networks_RH_ContC_Cingp_2,RH,ContC,Cingp,Frontoparietal control,6.4,-26.3,27.9,0.238843125489809,12.264743531038848,3.548723343183813e-10,1.182907781061271e-08,True
358,17Networks_RH_DefaultA_Temp_1,RH,DefaultA,Temp,Default mode,60.5,-7.5,-22.9,0.15766946619441305,4.460737342547445,0.00030207095061113987,0.0005755285752774243,True
359,17Networks_RH_DefaultA_IPL_1,RH,DefaultA,IPL,Default mode,53.2,-53.3,25.8,0.26468899095572745,8.9403352974813,4.8621952351324916e-08,5.256427281224315e-07,True
360,17Networks_RH_DefaultA_IPL_2,RH,DefaultA,IPL,Default mode,47.5,-64.3,41.7,0.15122247427806254,7.3572464049449975,7.908683445706812e-07,4.652166732768713e-06,True
361,17Networks_RH_DefaultA_PFCd_1,RH,DefaultA,PFCd,Default mode,26.2,34.5,39.3,0.1675211208417096,7.7831316554669545,3.6166356016904366e-07,2.4408603258750843e-06,True
362,17Networks_RH_DefaultA_PFCd_2,RH,DefaultA,PFCd,Default mode,24.0,25.7,50.8,0.1659204403249689,7.831789725277015,3.312456161543627e-07,2.366040115388305e-06,True
363,17Networks_RH_DefaultA_pCunPCC_1,RH,DefaultA,pCunPCC,Default mode,5.8,-52.2,22.9,0.15183689406700804,7.863162552109894,3.130556537952364e-07,2.276768391238083e-06,True
364,17Networks_RH_DefaultA_pCunPCC_2,RH,DefaultA,pCunPCC,Default mode,4.9,-63.3,31.3,0.2033550500581481,9.308022080346399,2.661055122805356e-08,3.3263189035066953e-07,True
365,17Networks_RH_DefaultA_pCunPCC_3,RH,DefaultA,pCunPCC,Default mode,6.7,-38.8,34.8,0.2173127859187587,11.766868647309076,6.916306079610068e-10,1.844348287896018e-08,True
366,17Networks_RH_DefaultA_pCunPCC_4,RH,DefaultA,pCunPCC,Default mode,4.1,-19.7,37.0,0.20787471357493242,10.337798233976738,5.343335316074992e-09,9.292757071434768e-08,True
367,17Networks_RH_DefaultA_pCunPCC_5,RH,DefaultA,pCunPCC,Default mode,9.9,-52.6,35.1,0.1985497395478924,9.073792162265896,3.8994558335017436e-08,4.587595098237346e-07,True
368,17Networks_RH_DefaultA_PFCm_1,RH,DefaultA,PFCm,Default mode,5.4,40.4,-10.2,0.13280672609676406,2.4615323520620405,0.024160514845907952,0.029912251846547527,True
369,17Networks_RH_DefaultA_PFCm_2,RH,DefaultA,PFCm,Default mode,9.4,66.6,1.1,0.16671220461800226,3.5899110521468023,0.0020936597329544635,0.0032586143703571416,True
370,17Networks_RH_DefaultA_PFCm_3,RH,DefaultA,PFCm,Default mode,7.6,42.0,4.2,0.26388848510984786,5.549185120325193,2.873914540914902e-05,7.767336597067302e-05,True
371,17Networks_RH_DefaultA_PFCm_4,RH,DefaultA,PFCm,Default mode,7.4,54.0,12.8,0.13783509906080058,4.339473965521822,0.00039498861478095166,0.0007382964762260778,True
372,17Networks_RH_DefaultA_PFCm_5,RH,DefaultA,PFCm,Default mode,17.5,64.9,16.2,0.041369716330114256,2.0544382918855004,0.054746879784112655,0.06329119050186435,False
373,17Networks_RH_DefaultA_PFCm_6,RH,DefaultA,PFCm,Default mode,5.7,24.8,18.2,0.15828357049891054,4.009806570581537,0.0008216860288017875,0.0014228329503061256,True
374,17Networks_RH_DefaultB_Temp_1,RH,DefaultB,Temp,Default mode,62.9,-23.1,-7.5,0.15819094719861806,5.896487218230686,1.394091688009529e-05,4.224520266695542e-05,True
375,17Networks_RH_DefaultB_Temp_2,RH,DefaultB,Temp,Default mode,63.3,-37.6,0.2,0.18840776902988632,5.926591045253472,1.3102886971772451e-05,4.031657529776139e-05,True
376,17Networks_RH_DefaultB_AntTemp_1,RH,DefaultB,AntTemp,Default mode,49.1,8.6,-32.8,0.28430215332613074,8.814001066726874,6.003605901045158e-08,5.802027074254875e-07,True
377,17Networks_RH_DefaultB_PFCd_1,RH,DefaultB,PFCd,Default mode,6.3,57.6,29.4,0.14419126983641925,5.652753828204141,2.31263546938785e-05,6.468910403882098e-05,True
378,17Networks_RH_DefaultB_PFCd_2,RH,DefaultB,PFCd,Default mode,16.4,52.8,35.9,0.10854111709976347,4.817511341315281,0.0001380221440932719,0.0002936641363686636,True
379,17Networks_RH_DefaultB_PFCd_3,RH,DefaultB,PFCd,Default mode,4.8,44.5,40.1,0.15702259167704596,6.0899443930802475,9.37885154376741e-06,3.1004467913280696e-05,True
380,17Networks_RH_DefaultB_PFCd_4,RH,DefaultB,PFCd,Default mode,13.9,39.1,52.2,0.13714682579156098,6.301682095746933,6.1118689939115645e-06,2.182810354968416e-05,True
381,17Networks_RH_DefaultB_PFCd_5,RH,DefaultB,PFCd,Default mode,12.0,19.7,62.8,0.09202000942507983,4.022586730453466,0.0007986304411009039,0.001394987670045247,True
382,17Networks_RH_DefaultB_PFCv_1,RH,DefaultB,PFCv,Default mode,35.0,23.0,-17.2,0.16103382559901835,4.192087812173457,0.0005477628949185037,0.0009959325362154613,True
383,17Networks_RH_DefaultB_PFCv_2,RH,DefaultB,PFCv,Default mode,48.0,31.6,-7.8,0.11018445490050112,3.544632541685041,0.0023153968177473906,0.003557793370041118,True
384,17Networks_RH_DefaultB_PFCv_3,RH,DefaultB,PFCv,Default mode,53.3,23.8,6.4,0.1537102625621221,4.676852051270133,0.0001877382419979738,0.00038119439999588587,True
385,17Networks_RH_DefaultC_IPL_1,RH,DefaultC,IPL,Default mode,48.4,-64.1,21.7,0.1946239443808835,6.864005926249376,2.0179819100767037e-06,8.773834391637842e-06,True
386,17Networks_RH_DefaultC_IPL_2,RH,DefaultC,IPL,Default mode,45.4,-75.1,30.6,0.14174906165379172,5.4397881405865744,3.6203717386367906e-05,9.403562957498157e-05,True
387,17Networks_RH_DefaultC_Rsp_1,RH,DefaultC,Rsp,Default mode,14.4,-47.1,4.2,0.019984981669451975,1.0637329567624745,0.3015125624071717,0.31244825119914166,False
388,17Networks_RH_DefaultC_Rsp_2,RH,DefaultC,Rsp,Default mode,12.6,-54.9,15.6,0.10741584172632011,5.340044877501397,4.474123415339558e-05,0.00011326894722378628,True
389,17Networks_RH_DefaultC_PHC_1,RH,DefaultC,PHC,Default mode,22.4,-17.6,-26.8,-0.008603822187413396,-0.5136850403497127,0.6137202986083217,0.6199194935437593,False
390,17Networks_RH_DefaultC_PHC_2,RH,DefaultC,PHC,Default mode,30.6,-30.6,-17.8,0.08853361873502637,4.427076633436861,0.00032538942313803214,0.0006139423078076078,True
391,17Networks_RH_TempPar_1,RH,TempPar,nan,Temporoparietal,47.7,16.0,-20.1,0.25630044894169124,8.096050507825694,2.0667812353730372e-07,1.589831719517721e-06,True
392,17Networks_RH_TempPar_2,RH,TempPar,nan,Temporoparietal,54.8,-4.1,-14.2,0.328946495261505,14.634384172651759,1.946566838012175e-11,1.946566838012175e-09,True
393,17Networks_RH_TempPar_3,RH,TempPar,nan,Temporoparietal,49.0,-20.1,-7.4,0.2964557775714277,10.236294634281487,6.2271127519825464e-09,1.0378521253304245e-07,True
394,17Networks_RH_TempPar_4,RH,TempPar,nan,Temporoparietal,61.8,-18.6,-0.4,0.3897259263144585,15.989703976093534,4.4048438308246135e-12,5.873125107766152e-10,True
395,17Networks_RH_TempPar_5,RH,TempPar,nan,Temporoparietal,50.4,-33.1,1.5,0.36144046781126743,10.581737160661177,3.715216756006631e-09,7.076603344774535e-08,True
396,17Networks_RH_TempPar_6,RH,TempPar,nan,Temporoparietal,59.3,-46.4,7.0,0.23586360443387192,8.335877188146195,1.3576631715936026e-07,1.1313859763280023e-06,True
397,17Networks_RH_TempPar_7,RH,TempPar,nan,Temporoparietal,52.0,-40.9,12.2,0.2500043056807636,10.912864464300233,2.2908403143470552e-09,4.8228217144148537e-08,True
398,17Networks_RH_TempPar_8,RH,TempPar,nan,Temporoparietal,64.4,-34.4,10.5,0.25692320924792056,8.219433206465574,1.6634174217871676e-07,1.3578917728874838e-06,True
399,17Networks_RH_TempPar_9,RH,TempPar,nan,Temporoparietal,54.4,-45.7,19.7,0.27317136896639044,9.923555301362878,1.0049147763109247e-08,1.546022732786038e-07,True
400,17Networks_RH_TempPar_10,RH,TempPar,nan,Temporoparietal,61.2,-39.7,21.8,0.1968345503362022,6.232959484900923,7.018646392952811e-06,2.441268310592282e-05,True
