parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
86,17Networks_LH_SalVentAttnA_ParOper_1,LH,SalVentAttnA,ParOper,Salience / ventral attention,-54.6,-32.0,22.2,0.08953299442991387,5.023128299108058,8.831090819497994e-05,0.0001576980503481785,True
87,17Networks_LH_SalVentAttnA_ParOper_2,LH,SalVentAttnA,ParOper,Salience / ventral attention,-58.0,-44.2,27.3,0.1890425025427445,9.371328771901007,2.4026168860979507e-08,1.7213654741836662e-07,True
88,17Networks_LH_SalVentAttnA_ParOper_3,LH,SalVentAttnA,ParOper,Salience / ventral attention,-61.2,-36.1,33.3,0.19053675094337627,7.692383196390158,4.264106354757931e-07,1.6400409056761273e-06,True
89,17Networks_LH_SalVentAttnA_Ins_1,LH,SalVentAttnA,Ins,Salience / ventral attention,-38.7,1.9,-4.6,0.1541185619196661,7.969638780161547,2.5869825187921847e-07,1.1126806532439503e-06,True
90,17Networks_LH_SalVentAttnA_Ins_2,LH,SalVentAttnA,Ins,Salience / ventral attention,-39.8,-14.4,-1.7,0.07436271318666433,3.833444866740143,0.0012172027635773688,0.0016338292128555286,True
91,17Networks_LH_SalVentAttnA_Ins_3,LH,SalVentAttnA,Ins,Salience / ventral attention,-33.0,19.2,8.2,0.12982715893993496,5.502720025898017,3.169506710529338e-05,6.370867759857966e-05,True
92,17Networks_LH_SalVentAttnA_Ins_4,LH,SalVentAttnA,Ins,Salience / ventral attention,-36.5,4.4,10.7,0.10083774483180602,5.4059971138487795,3.889110947687327e-05,7.588509166219175e-05,True
93,17Networks_LH_SalVentAttnA_FrOper_1,LH,SalVentAttnA,FrOper,Salience / ventral attention,-50.5,1.5,4.4,0.14261605345178952,7.594489512632455,5.099367722859897e-07,1.8886547121703322e-06,True
94,17Networks_LH_SalVentAttnA_FrOper_2,LH,SalVentAttnA,FrOper,Salience / ventral attention,-52.1,8.7,13.3,0.09374606078914063,3.804501301061829,0.0012983015321452636,0.001731068709527018,True
95,17Networks_LH_SalVentAttnA_ParMed_1,LH,SalVentAttnA,ParMed,Salience / ventral attention,-11.0,-27.4,41.1,0.14440411463051356,6.207346774578806,7.391188295254248e-06,1.749393679350118e-05,True
96,17Networks_LH_SalVentAttnA_ParMed_2,LH,SalVentAttnA,ParMed,Salience / ventral attention,-12.6,-41.5,47.3,0.13705079265848624,5.739715254959684,1.9289032956908976e-05,4.060849043559784e-05,True
97,17Networks_LH_SalVentAttnA_ParMed_3,LH,SalVentAttnA,ParMed,Salience / ventral attention,-5.8,-49.1,57.0,0.18545595897109776,7.65484394254184,4.566185350168799e-07,1.730218982858305e-06,True
98,17Networks_LH_SalVentAttnA_FrMed_1,LH,SalVentAttnA,FrMed,Salience / ventral attention,-6.5,0.8,40.5,0.12029253449349768,4.582332425237606,0.00023105457677004434,0.0003610227762031943,True
99,17Networks_LH_SalVentAttnA_FrMed_2,LH,SalVentAttnA,FrMed,Salience / ventral attention,-5.3,9.3,48.4,0.18792073730866635,6.447598120106509,4.565795027323402e-06,1.1558974752717473e-05,True
100,17Networks_LH_SalVentAttnA_FrMed_3,LH,SalVentAttnA,FrMed,Salience / ventral attention,-8.5,-2.7,70.9,0.0391877368061104,1.4065250142513899,0.17659861007610303,0.17974413239298018,False
101,17Networks_LH_SalVentAttnB_PFCl_1,LH,SalVentAttnB,PFCl,Salience / ventral attention,-38.2,49.1,11.0,0.1733465011716281,9.13476828323033,3.528011469807005e-08,2.240007282417146e-07,True
102,17Networks_LH_SalVentAttnB_PFCl_2,LH,SalVentAttnB,PFCl,Salience / ventral attention,-28.9,43.3,29.5,0.16904059269895083,6.871946604360044,1.987258730811013e-06,5.718730160607231e-06,True
103,17Networks_LH_SalVentAttnB_PFCl_3,LH,SalVentAttnB,PFCl,Salience / ventral attention,-35.9,32.0,38.5,0.17388151867520457,7.410974890563997,7.155729498572195e-07,2.48894939080772e-06,True
104,17Networks_LH_SalVentAttnB_Ins_1,LH,SalVentAttnB,Ins,Salience / ventral attention,-33.4,16.5,-8.3,0.1685586304522991,7.708811240405082,4.138520212942146e-07,1.622949103114567e-06,True
105,17Networks_LH_SalVentAttnB_Ins_2,LH,SalVentAttnB,Ins,Salience / ventral attention,-32.9,24.6,-0.8,0.13440658899708208,8.3624178998947,1.2965589739114256e-07,6.248476982705666e-07,True
106,17Networks_LH_SalVentAttnB_Ins_3,LH,SalVentAttnB,Ins,Salience / ventral attention,-43.3,11.9,2.3,0.16010738160645197,8.285870424531451,1.4810880565752338e-07,6.88878165848946e-07,True
107,17Networks_LH_SalVentAttnB_OFC_1,LH,SalVentAttnB,OFC,Salience / ventral attention,-27.1,49.3,-13.7,0.16147988107445704,4.960909940025765,0.00010104517366135508,0.00017810105184258384,True
108,17Networks_LH_SalVentAttnB_PFCmp_1,LH,SalVentAttnB,PFCmp,Salience / ventral attention,-6.0,21.8,31.1,0.21039728237259864,7.703324204641521,4.180032960082558e-07,1.623313770905848e-06,True
109,17Networks_LH_LimbicB_OFC_1,LH,LimbicB,OFC,Limbic,-12.4,24.3,-20.5,0.0927927937330345,3.183643643989313,0.005144099122897057,0.006123927527258401,True
